,Autor,Biografia,Novelas,link,Foto
606,Lícia Manzo,"Nascida em 1965, Lícia Manzo estreou como dramaturga aos 15 anos, assinando o primeiro texto encenado pelo Grupo Além da Lua, fundado por ela e vencedor do Prêmio Molière de melhor grupo de teatro para crianças em 1984. Mestre em Literatura Brasileira pela PUC-Rio, publicou o ensaio biográfico “Era uma vez: eu – a não-ficção na obra de Clarice Lispector”, indicado para o Prêmio Jabuti, em 2003. Autora das peças “A História de Nós 2″ (indicado ao Prêmio Shell na categoria melhor texto) e “Aquela Outra”.
Na TV Globo, Lícia Manzo escreveu para a Malhação e para os seriados humorísticos Sai de Baixo e A Diarista, entre outros. Foi colaboradora de Antônio Calmon na novela Três Irmãs (2008) e redatora titular do seriado Tudo Novo de Novo, em 2009, até que lançasse sua primeira novela solo, A Vida da Gente, em 2011.
",Sete Vidas,http://teledramaturgia.com.br/sete-vidas/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/liciamanzo.jpg
607,Lícia Manzo,"Nascida em 1965, Lícia Manzo estreou como dramaturga aos 15 anos, assinando o primeiro texto encenado pelo Grupo Além da Lua, fundado por ela e vencedor do Prêmio Molière de melhor grupo de teatro para crianças em 1984. Mestre em Literatura Brasileira pela PUC-Rio, publicou o ensaio biográfico “Era uma vez: eu – a não-ficção na obra de Clarice Lispector”, indicado para o Prêmio Jabuti, em 2003. Autora das peças “A História de Nós 2″ (indicado ao Prêmio Shell na categoria melhor texto) e “Aquela Outra”.
Na TV Globo, Lícia Manzo escreveu para a Malhação e para os seriados humorísticos Sai de Baixo e A Diarista, entre outros. Foi colaboradora de Antônio Calmon na novela Três Irmãs (2008) e redatora titular do seriado Tudo Novo de Novo, em 2009, até que lançasse sua primeira novela solo, A Vida da Gente, em 2011.
",Um Lugar ao Sol,http://teledramaturgia.com.br/um-lugar-ao-sol/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/liciamanzo.jpg
608,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Maria Maria,http://teledramaturgia.com.br/maria-maria/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
609,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",A Sucessora,http://teledramaturgia.com.br/a-sucessora/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
610,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Malu Mulher,http://teledramaturgia.com.br/malu-mulher/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
611,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Água Viva,http://teledramaturgia.com.br/agua-viva/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
612,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Baila Comigo,http://teledramaturgia.com.br/baila-comigo/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
613,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Sol de Verão,http://teledramaturgia.com.br/sol-de-verao/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
614,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Joana,http://teledramaturgia.com.br/joana/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
615,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Viver a Vida (1984),http://teledramaturgia.com.br/viver-a-vida-1984/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
616,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Novo Amor,http://teledramaturgia.com.br/novo-amor/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
617,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",O Cometa,http://teledramaturgia.com.br/o-cometa/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
618,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Felicidade,http://teledramaturgia.com.br/felicidade/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
619,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",História de Amor,http://teledramaturgia.com.br/historia-de-amor/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
620,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Por Amor,http://teledramaturgia.com.br/por-amor/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
621,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Laços de Família,http://teledramaturgia.com.br/lacos-de-familia/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
622,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Presença de Anita,http://teledramaturgia.com.br/presenca-de-anita/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
623,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Mulheres Apaixonadas,http://teledramaturgia.com.br/mulheres-apaixonadas/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
624,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Páginas da Vida,http://teledramaturgia.com.br/paginas-da-vida/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
625,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Maysa – Quando Fala o Coração,http://teledramaturgia.com.br/maysa-quando-fala-o-coracao/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
626,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Viver a Vida (2009),http://teledramaturgia.com.br/viver-a-vida-2009/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
627,Manoel Carlos,"Manoel Carlos Gonçalves de Almeida nasceu em São Paulo, em 14 de março de 1933. Começou a carreira como ator, sendo um dos pioneiros da televisão no Brasil. Deixou a arte de representar de lado para escrever, dirigir e produzir os mais variados programas de TV: humor (A Família Trapo); show (Fantástico, Brasil 60, seguido com 61, 62, 63, com Bibi Ferreira na apresentação); musical (O Fino da Bossa, com Elis Regina); competição (Esta Noite se Improvisa) – além de adaptar textos clássicos para os teleteatros nos anos 1950.
Em 1978, com 45 anos, estreou na telenovela com Maria Maria e A Sucessora – dois sucessos das 18 horas do final dos anos 1970. Ganhou projeção nacional ao escrever, em 1981, Baila Comigo. Em 1983, deixou Sol de Verão inacabada abalado pela morte do ator e amigo Jardel Filho, astro dessa novela. Voltou às novelas globais nos anos 1990, com sucessos de folhetins como Por Amor (1997-1998), Laços de Família (2000) e Mulheres Apaixonadas (2003).
",Em Família,http://teledramaturgia.com.br/em-familia/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/manoel_carlos.jpg
628,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Roque Santeiro (1985),http://teledramaturgia.com.br/roque-santeiro-1985/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
629,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Roda de Fogo (1986),http://teledramaturgia.com.br/roda-de-fogo-1986/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
630,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Mandala,http://teledramaturgia.com.br/mandala/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
631,Marcílio Moraes,"Nascido em Petrópolis, no Rio de Janeiro, em 27 de julho de 1944, Marcílio Moraes estudou Letras na Faculdade Nacional de Filosofia, mas formou-se mesmo em contestação política, no final dos anos 1960. Teve inúmeras profissões: professor, tradutor, jornalista, crítico de teatro, publicitário, revisor, dicionarista, etc.
Publicou seu primeiro conto em 1969, na revista Cadernos Brasileiros. No início da década de 1970, escreveu, sob pseudônimo, livros de bangue-bangue vendidos em bancas de jornal. Em 1974, começou a escrever para teatro: “O Ator Cara de Bolacha” (1974), “A Vaca Metafísica” (1975), “Correntes” (1976), “Sonata Sem Dó” (1977) e “Aracelli” (1979). Ganhou prêmios do Serviço Nacional de Teatro e prêmio de revelação de autor da APCA (Associação Paulista de Críticos de Arte).
Na década de 1980, passou a escrever novelas de televisão, onde iniciou como pupilo de dois grandes novelistas: Dias Gomes (em Roque Santeiro) e Lauro César Muniz (em Roda de Fogo). A partir da década de 2000, contratado da Record TV, escreveu algumas novelas solo, sendo a melhor Vidas Opostas.
",Mico Preto,http://teledramaturgia.com.br/mico-preto/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/marciliomoraes_logo.jpg
